PONOT2026022189740KIANTA                        KIANTA                                                198601011FI1D8Kainuu                        Kajanaland                    777Suomussalmi         Suomussalmi         1
PONOT2026022102260ESPOO                         ESBO                                                  198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2026022120006VASTAUSLÄHETYS                SVARSFÖRSÄNDELSE                                      200701015FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022101401VANTAA                        VANDA                                                 202301022FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2026022104220KERAVA                        KERAVA                                                198811011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            245Kerava              Kervo               1
PONOT2026022120660LITTOINEN                     LITTOINEN                                             200010101FI1C1Varsinais-Suomi               Egentliga Finland             202Kaarina             S:t Karins          1
PONOT2026022128500PORI                          PORI                          PR                      198811011FI196Satakunta                     Satakunda                     609Pori                Björneborg          1
PONOT2026022132700HUITTINEN                     HUITTINEN                                             199709151FI196Satakunta                     Satakunda                     102Huittinen           Huittinen           1
PONOT2026022166590VASSOR                        VASSOR                                                198610011FI195Pohjanmaa                     Österbotten                   499Mustasaari          Korsholm            2
PONOT2026022171200TUUSNIEMI                     TUUSNIEMI                                             198901011FI1D2Pohjois-Savo                  Norra Savolax                 857Tuusniemi           Tuusniemi           1
PONOT2026022194500LAUTIOSAARI                   LAUTIOSAARI                                           199810121FI1D7Lappi                         Lappland                      241Keminmaa            Keminmaa            1
PONOT2026022197610OIKARAINEN                    OIKARAINEN                                            198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2026022125250MÄRYNUMMI                     MÄRYNUMMI                                             199603041FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2026022129201HARJAVALTA                    HARJAVALTA                                            199702102FI196Satakunta                     Satakunda                     079Harjavalta          Harjavalta          1
PONOT2026022133101TAMPERE                       TAMPERE                                               199507312FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022133401TAMPERE                       TAMPERE                                               199508032FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022137180SARKOLA                       SARKOLA                                               198601011FI197Pirkanmaa                     Birkaland                     536Nokia               Nokia               1
PONOT2026022151335KAIHLAMÄKI                    KAIHLAMÄKI                                            199711011FI1D1Etelä-Savo                    Södra Savolax                 213Kangasniemi         Kangasniemi         1
PONOT2026022156350KYLÄNIEMI                     KYLÄNIEMI                                             198601011FI1C5Etelä-Karjala                 Södra Karelen                 831Taipalsaari         Taipalsaari         1
PONOT2026022164460HÄRKMERI                      HÄRKMERI                                              199702121FI195Pohjanmaa                     Österbotten                   287Kristiinankaupunki  Kristinestad        2
PONOT2026022190800OULU                          OULU                          OU                      198811011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2026022195225VIANTIE                       VIANTIE                                               198903011FI1D7Lappi                         Lappland                      751Simo                Simo                1
PONOT2026022199930SEVETTIJÄRVI                  SEVETTIJÄRVI                                          198601011FI1D7Lappi                         Lappland                      148Inari               Enare               1
PONOT2026022108150LOHJA                         LOJO                          LHJ                     198811011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            444Lohja               Lojo                2
PONOT2026022114960PUUTIKKALA                    PUUTIKKALA                                            198601011FI197Pirkanmaa                     Birkaland                     635Pälkäne             Pälkäne             1
PONOT2026022129700AHLAINEN                      AHLAINEN                                              198811011FI196Satakunta                     Satakunda                     609Pori                Björneborg          1
PONOT2026022143940MUHOLA                        MUHOLA                                                198601011FI193Keski-Suomi                   Mellersta Finland             256Kinnula             Kinnula             1
PONOT2026022157201SAVONLINNA                    SAVONLINNA                                            199602292FI1D1Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2026022162190RUHA                          RUHA                                                  198601011FI194Etelä-Pohjanmaa               Södra Österbotten             408Lapua               Lappo               1
PONOT2026022164930KODESJÄRVI                    KODESJÄRVI                                            198601011FI194Etelä-Pohjanmaa               Södra Österbotten             151Isojoki             Storå               1
PONOT2026022174510IISALMI                       IISALMI                                               200606011FI1D2Pohjois-Savo                  Norra Savolax                 140Iisalmi             Idensalmi           1
PONOT2026022181220JAKOKOSKI                     JAKOKOSKI                                             199605151FI1D3Pohjois-Karjala               Norra Karelen                 276Kontiolahti         Kontiolahti         1
PONOT2026022181820KYLÄNLAHTI                    KYLÄNLAHTI                                            198601011FI1D3Pohjois-Karjala               Norra Karelen                 422Lieksa              Lieksa              1
PONOT2026022184540YLIVIESKA                     YLIVIESKA                     YLV                     199702011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             977Ylivieska           Ylivieska           1
PONOT2026022189670NÄLJÄNKÄ                      NÄLJÄNKÄ                                              198601011FI1D8Kainuu                        Kajanaland                    777Suomussalmi         Suomussalmi         1
PONOT2026022102231ESPOO                         ESBO                                                  198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2026022115700LAHTI                         LAHTI                         LH                      199702101FI1C3Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2026022120300TURKU                         ÅBO                           TKU                     199712041FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2026022122730KÖKAR                         KÖKAR                                                 198810011FI200Ahvenanmaa                    Åland                         318Kökar               Kökar               4
PONOT2026022136880VEHKAJÄRVI                    VEHKAJÄRVI                                            198601011FI197Pirkanmaa                     Birkaland                     211Kangasala           Kangasala           1
PONOT2026022144400KONGINKANGAS                  KONGINKANGAS                                          199701151FI193Keski-Suomi                   Mellersta Finland             992Äänekoski           Äänekoski           1
PONOT2026022149220SILTAKYLÄ                     BROBY                                                 198811011FI1C4Kymenlaakso                   Kymmenedalen                  624Pyhtää              Pyttis              2
PONOT2026022165320VAASA                         VASA                          VSA         VSA         198811011FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
PONOT2026022168750SMÅBÖNDERS                    SMÅBÖNDERS                                            198611261FI195Pohjanmaa                     Österbotten                   288Kruunupyy           Kronoby             2
PONOT2026022173100LAPINLAHTI                    LAPINLAHTI                                            198811011FI1D2Pohjois-Savo                  Norra Savolax                 402Lapinlahti          Lapinlahti          1
PONOT2026022181650HATTUVAARA                    HATTUVAARA                                            199602011FI1D3Pohjois-Karjala               Norra Karelen                 422Lieksa              Lieksa              1
PONOT2026022100711HELSINKI                      HELSINGFORS                                           198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022102430MASALA                        MASABY                                                198801011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            257Kirkkonummi         Kyrkslätt           2
PONOT2026022106450PORVOO                        BORGÅ                         PRV         BGÅ         198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            638Porvoo              Borgå               2
PONOT2026022131530PYÖLI                         PYÖLI                                                 198601011FI1C1Varsinais-Suomi               Egentliga Finland             761Somero              Somero              1
PONOT2026022140640JYVÄSKYLÄ                     JYVÄSKYLÄ                     JKL                     198811011FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2026022149610SIVATTI                       SIVATTI                                               198601011FI1C4Kymenlaakso                   Kymmenedalen                  075Hamina              Fredrikshamn        1
PONOT2026022155100IMATRA                        IMATRA                                                199610071FI1C5Etelä-Karjala                 Södra Karelen                 153Imatra              Imatra              1
PONOT2026022169301TOHOLAMPI                     TOHOLAMPI                                             199611082FI1D5Keski-Pohjanmaa               Mellersta Österbotten         849Toholampi           Toholampi           1
PONOT2026022173600KAAVI                         KAAVI                                                 198901011FI1D2Pohjois-Savo                  Norra Savolax                 204Kaavi               Kaavi               1
PONOT2026022192440SAARIKOSKI                    SAARIKOSKI                                            198601011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             748Siikajoki           Siikajoki           1
PONOT2026022198760HIRVASVAARA                   HIRVASVAARA                                           199709011FI1D7Lappi                         Lappland                      732Salla               Salla               1
PONOT2026022100140HELSINKI                      HELSINGFORS                   HKI         HFORS       198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022100820HELSINKI                      HELSINGFORS                   HKI         HFORS       198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022100950HELSINKI                      HELSINGFORS                   HKI         HFORS       198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022102631ESPOO                         ESBO                                                  198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2026022107360TIRMO                         TIRMO                                                 198812011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            638Porvoo              Borgå               2
PONOT2026022127250LAPPI                         LAPPI                                                 200310011FI196Satakunta                     Satakunda                     684Rauma               Raumo               1
PONOT2026022127740VOITOINEN                     VOITOINEN                                             198601011FI196Satakunta                     Satakunda                     783Säkylä              Säkylä              1
PONOT2026022131850KOSKIOINEN                    KOSKIOINEN                                            198902011FI197Pirkanmaa                     Birkaland                     619Punkalaidun         Punkalaidun         1
PONOT2026022139200KYRÖSKOSKI                    KYRÖSKOSKI                                            198811011FI197Pirkanmaa                     Birkaland                     108Hämeenkyrö          Tavastkyro          1
PONOT2026022145160KOUVOLA                       KOUVOLA                       KVL                     199611251FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2026022169830PULKKINEN                     PULKKINEN                                             199705191FI1D5Keski-Pohjanmaa               Mellersta Österbotten         924Veteli              Vetil               1
PONOT2026022195990KURTAKKO                      KURTAKKO                                              198601011FI1D7Lappi                         Lappland                      273Kolari              Kolari              1
PONOT2026022196900SAARENKYLÄ                    SAARENKYLÄ                                            198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2026022199301MUONIO                        MUONIO                                                199509252FI1D7Lappi                         Lappland                      498Muonio              Muonio              1
PONOT2026022100251HELSINKI                      HELSINGFORS                                           198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022113100HÄMEENLINNA                   HÄMEENLINNA                   HML                     199611181FI1C2Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2026022117150URAJÄRVI                      URAJÄRVI                                              199808031FI1C3Päijät-Häme                   Päijänne-Tavastland           016Asikkala            Asikkala            1
PONOT2026022125460KISKO                         KISKO                                                 200301011FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2026022132270METSÄMAA                      METSÄMAA                                              198902011FI1C1Varsinais-Suomi               Egentliga Finland             430Loimaa              Loimaa              1
PONOT2026022136110RUUTANA                       RUUTANA                                               199701081FI197Pirkanmaa                     Birkaland                     211Kangasala           Kangasala           1
PONOT2026022139700PARKANO                       PARKANO                                               198811111FI197Pirkanmaa                     Birkaland                     581Parkano             Parkano             1
PONOT2026022143250KOLKANLAHTI                   KOLKANLAHTI                                           199005011FI193Keski-Suomi                   Mellersta Finland             729Saarijärvi          Saarijärvi          1
PONOT2026022160801ILMAJOKI                      ILMAJOKI                                              199609202FI194Etelä-Pohjanmaa               Södra Österbotten             145Ilmajoki            Ilmajoki            1
PONOT2026022163330PAHAJOKI                      PAHAJOKI                                              198601011FI194Etelä-Pohjanmaa               Södra Österbotten             010Alavus              Alavus              1
PONOT2026022163700ÄHTÄRI                        ÄHTÄRI                                                198811011FI194Etelä-Pohjanmaa               Södra Österbotten             989Ähtäri              Etseri              1
PONOT2026022178880KUVANSI                       KUVANSI                                               198806281FI1D2Pohjois-Savo                  Norra Savolax                 171Joroinen            Jorois              1
PONOT2026022182710KOVERO                        KOVERO                                                199609161FI1D3Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2026022182980MÖHKÖ                         MÖHKÖ                                                 198601011FI1D3Pohjois-Karjala               Norra Karelen                 146Ilomantsi           Ilomants            1
PONOT2026022187500KAJAANI                       KAJAANI                       KJ                      198601011FI1D8Kainuu                        Kajanaland                    205Kajaani             Kajana              1
PONOT2026022199555LUOSTO                        LUOSTO                                                199204011FI1D7Lappi                         Lappland                      758Sodankylä           Sodankylä           1
PONOT2026022100381HELSINKI                      HELSINGFORS                                           198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022117800KUHMOINEN                     KUHMOINEN                                             198811011FI197Pirkanmaa                     Birkaland                     291Kuhmoinen           Kuhmoinen           1
PONOT2026022121330PAATTINEN                     PATIS                                                 198811011FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2026022121531PAIMIO                        PAIMIO                                                200512162FI1C1Varsinais-Suomi               Egentliga Finland             577Paimio              Pemar               1
PONOT2026022125820VESTLAX                       VESTLAX                                               198610011FI1C1Varsinais-Suomi               Egentliga Finland             322Kemiönsaari         Kimitoön            2
PONOT2026022131160NUUTAJÄRVI                    NUUTAJÄRVI                                            199701131FI197Pirkanmaa                     Birkaland                     887Urjala              Urjala              1
PONOT2026022152201PUUMALA                       PUUMALA                                               199511152FI1D1Etelä-Savo                    Södra Savolax                 623Puumala             Puumala             1
PONOT2026022164220YTTERMARK                     YTTERMARK                                             198811011FI195Pohjanmaa                     Österbotten                   545Närpiö              Närpes              4
PONOT2026022188350KIVESJÄRVI                    KIVESJÄRVI                                            199703011FI1D8Kainuu                        Kajanaland                    578Paltamo             Paltamo             1
PONOT2026022191600UTAJÄRVI                      UTAJÄRVI                                              198811011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             889Utajärvi            Utajärvi            1
PONOT2026022191930ALA-TEMMES                    ALA-TEMMES                                            198601011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             425Liminka             Limingo             1
PONOT2026022195520TORNIO                        TORNIO                                                201001261FI1D7Lappi                         Lappland                      851Tornio              Torneå              1
PONOT2026022100006VASTAUSLÄHETYS                SVARSFÖRSÄNDELSE                                      200701015FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022104431JÄRVENPÄÄ                     JÄRVENPÄÄ                                             199608122FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            186Järvenpää           Träskända           1
PONOT2026022110330PINJAINEN                     BILLNÄS                                               198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            710Raasepori           Raseborg            2
PONOT2026022119120VIERUMÄKI                     VIERUMÄKI                                             198601011FI1C3Päijät-Häme                   Päijänne-Tavastland           111Heinola             Heinola             1
PONOT2026022121760HOUTSKARI                     HOUTSKÄR                                              199705261FI1C1Varsinais-Suomi               Egentliga Finland             445Parainen            Pargas              2
PONOT2026022142840KOLKKI                        KOLKKI                                                198601011FI197Pirkanmaa                     Birkaland                     508Mänttä-Vilppula     Mänttä-Vilppula     1
PONOT2026022158520HIUKKAJOKI                    HIUKKAJOKI                                            198601011FI1D1Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2026022158940TUUSMÄKI                      TUUSMÄKI                                              198601011FI1D1Etelä-Savo                    Södra Savolax                 681Rantasalmi          Rantasalmi          1
PONOT2026022171670KUROLANLAHTI                  KUROLANLAHTI                                          198705011FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2026022175770PUUKARI                       PUUKARI                                               198809011FI1D3Pohjois-Karjala               Norra Karelen                 541Nurmes              Nurmes              1
PONOT2026022181950PANKAJÄRVI                    PANKAJÄRVI                                            199602051FI1D3Pohjois-Karjala               Norra Karelen                 422Lieksa              Lieksa              1
PONOT2026022101770VANTAA                        VANDA                                                 198811011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2026022105201RAJAMÄKI                      RAJAMÄKI                                              198810012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            543Nurmijärvi          Nurmijärvi          1
PONOT2026022110680SKOGBY                        SKOGBY                                                198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            710Raasepori           Raseborg            2
PONOT2026022116390PAKAA                         PAKAA                                                 198601011FI1C3Päijät-Häme                   Päijänne-Tavastland           560Orimattila          Orimattila          1
PONOT2026022133610TAMPERE                       TAMPERE                       TRE                     199806291FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022141370KUUSA                         KUUSA                                                 198601011FI193Keski-Suomi                   Mellersta Finland             410Laukaa              Laukaa              1
PONOT2026022153301LAPPEENRANTA                  LAPPEENRANTA                                          199603082FI1C5Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2026022162830LUOMA-AHO                     LUOMA-AHO                                             198601011FI194Etelä-Pohjanmaa               Södra Österbotten             005Alajärvi            Alajärvi            1
PONOT2026022171920PAJUJÄRVI                     PAJUJÄRVI                                             198601011FI1D2Pohjois-Savo                  Norra Savolax                 402Lapinlahti          Lapinlahti          1
PONOT2026022177700RAUTALAMPI                    RAUTALAMPI                                            198811011FI1D2Pohjois-Savo                  Norra Savolax                 686Rautalampi          Rautalampi          1
PONOT2026022182350TIKKALA                       TIKKALA                                               198801011FI1D3Pohjois-Karjala               Norra Karelen                 848Tohmajärvi          Tohmajärvi          1
PONOT2026022197965KYNSILÄ                       KYNSILÄ                                               198601011FI1D7Lappi                         Lappland                      614Posio               Posio               1
PONOT2026022101120VÄSTERSKOG                    VÄSTERSKOG                                            198805121FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            753Sipoo               Sibbo               2
PONOT2026022112101OITTI                         OITTI                                                 198811012FI1C2Kanta-Häme                    Egentliga Tavastland          086Hausjärvi           Hausjärvi           1
PONOT2026022133901TAMPERE                       TAMPERE                                               199611212FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022138120SASTAMALA                     SASTAMALA                                             200901011FI197Pirkanmaa                     Birkaland                     790Sastamala           Sastamala           1
PONOT2026022141661TOIVAKKA                      TOIVAKKA                                              199512202FI193Keski-Suomi                   Mellersta Finland             850Toivakka            Toivakka            1
PONOT2026022145460SAVERO                        SAVERO                                                199605271FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2026022151540KALVITSA                      KALVITSA                                              198811011FI1D1Etelä-Savo                    Södra Savolax                 491Mikkeli             S:t Michel          1
PONOT2026022166340SARVIJOKI                     SARVIJOKI                                             198909011FI194Etelä-Pohjanmaa               Södra Österbotten             301Kurikka             Kurikka             1
PONOT2026022190150OULU                          OULU                          OU                      198811011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2026022193277IINATTIJÄRVI                  IINATTIJÄRVI                                          198601011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             615Pudasjärvi          Pudasjärvi          1
PONOT2026022198500PELKOSENNIEMI                 PELKOSENNIEMI                 PELKOSENNM              198601011FI1D7Lappi                         Lappland                      583Pelkosenniemi       Pelkosenniemi       1
PONOT2026022101390VANTAA                        VANDA                                                 199704251FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2026022120611TURKU                         ÅBO                                                   199511012FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2026022123360KUSTAVI                       KUSTAVI                                               199611111FI1C1Varsinais-Suomi               Egentliga Finland             304Kustavi             Gustavs             1
PONOT2026022124100SALO                          SALO                                                  199610281FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2026022146430TIRVA                         TIRVA                                                 199612021FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2026022165800RAIPPALUOTO                   REPLOT                                                199704141FI195Pohjanmaa                     Österbotten                   499Mustasaari          Korsholm            2
PONOT2026022166550VÄSTERHANKMO                  VÄSTERHANKMO                                          199610311FI195Pohjanmaa                     Österbotten                   499Mustasaari          Korsholm            2
PONOT2026022185930KANGASKYLÄ                    KANGASKYLÄ                                            198601011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             691Reisjärvi           Reisjärvi           1
PONOT2026022190450KEMPELE                       KEMPELE                                               199710061FI1D9Pohjois-Pohjanmaa             Norra Österbotten             244Kempele             Kempele             1
PONOT2026022101055ISS                           ISS                                                   200307303FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022114240JANAKKALA                     JANAKKALA                                             198601011FI1C2Kanta-Häme                    Egentliga Tavastland          165Janakkala           Janakkala           1
PONOT2026022120900TURKU                         ÅBO                           TKU                     200105011FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2026022125210VARTSALA                      VARTSALA                                              198601011FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2026022133341TAMPERE                       TAMPERE                                               199508032FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022137140NOKIA                         NOKIA                                                 199005011FI197Pirkanmaa                     Birkaland                     536Nokia               Nokia               1
PONOT2026022151270KUTEMAJÄRVI                   KUTEMAJÄRVI                                           198601011FI1D1Etelä-Savo                    Södra Savolax                 213Kangasniemi         Kangasniemi         1
PONOT2026022161500ISOKYRÖ                       ISOKYRÖ                                               198909011FI194Etelä-Pohjanmaa               Södra Österbotten             152Isokyrö             Storkyro            1
PONOT2026022161820KAINASTO                      KAINASTO                                              198811011FI194Etelä-Pohjanmaa               Södra Österbotten             232Kauhajoki           Kauhajoki           1
PONOT2026022170260KUOPIO                        KUOPIO                        KUO                     198702011FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2026022174101IISALMI                       IISALMI                                               199510172FI1D2Pohjois-Savo                  Norra Savolax                 140Iisalmi             Idensalmi           1
PONOT2026022179895SARVIKUMPU                    SARVIKUMPU                                            198601011FI1D3Pohjois-Karjala               Norra Karelen                 090Heinävesi           Heinävesi           1
PONOT2026022183840SAARIVAARA                    SAARIVAARA                                            198801011FI1D3Pohjois-Karjala               Norra Karelen                 607Polvijärvi          Polvijärvi          1
PONOT2026022194430TORNIO                        TORNIO                                                201001291FI1D7Lappi                         Lappland                      851Tornio              Torneå              1
PONOT2026022195201SIMO                          SIMO                                                  199511022FI1D7Lappi                         Lappland                      751Simo                Simo                1
PONOT2026022197720YLI-SIMO                      YLI-SIMO                                              198601011FI1D7Lappi                         Lappland                      683Ranua               Ranua               1
PONOT2026022199910KAAMANEN                      KAAMANEN                                              198811011FI1D7Lappi                         Lappland                      148Inari               Enare               1
PONOT2026022102880VEIKKOLA                      VEIKKOLA                                              199703031FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            257Kirkkonummi         Kyrkslätt           2
PONOT2026022107800LAPINJÄRVI                    LAPPTRÄSK                                             199709151FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            407Lapinjärvi          Lappträsk           2
PONOT2026022114840TUULOS                        TUULOS                                                198601011FI1C2Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2026022119470LIHAVANPÄÄ                    LIHAVANPÄÄ                                            198601011FI1D1Etelä-Savo                    Södra Savolax                 507Mäntyharju          Mäntyharju          1
PONOT2026022119910TAMMIJÄRVI                    TAMMIJÄRVI                                            198601011FI193Keski-Suomi                   Mellersta Finland             435Luhanka             Luhanka             1
PONOT2026022129640HONKAKOSKI                    HONKAKOSKI                                            198601011FI196Satakunta                     Satakunda                     608Pomarkku            Påmark              1
PONOT2026022143840SOMPALA                       SOMPALA                                               198601011FI193Keski-Suomi                   Mellersta Finland             265Kivijärvi           Kivijärvi           1
PONOT2026022162170LAKALUOMA                     LAKALUOMA                                             198601011FI194Etelä-Pohjanmaa               Södra Österbotten             408Lapua               Lappo               1
PONOT2026022164850MÖYKKY                        MÖYKKY                                                198601011FI194Etelä-Pohjanmaa               Södra Österbotten             151Isojoki             Storå               1
PONOT2026022172630KUUSELA                       KUUSELA                                               199610011FI1D2Pohjois-Savo                  Norra Savolax                 239Keitele             Keitele             1
PONOT2026022174420HERNEJÄRVI                    HERNEJÄRVI                                            198601011FI1D2Pohjois-Savo                  Norra Savolax                 140Iisalmi             Idensalmi           1
PONOT2026022180220JOENSUU                       JOENSUU                       JS                      198811011FI1D3Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2026022181200ENO                           ENO                                                   198811011FI1D3Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2026022102210ESPOO                         ESBO                                                  198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2026022120241TURKU                         ÅBO                                                   199511012FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2026022122630LUMPARLAND                    LUMPARLAND                                            189912311FI200Ahvenanmaa                    Åland                         438Lumparland          Lumparland          4
PONOT2026022136760LUOPIOINEN                    LUOPIOINEN                                            198811011FI197Pirkanmaa                     Birkaland                     635Pälkäne             Pälkäne             1
PONOT2026022144330HYTÖLÄ                        HYTÖLÄ                                                198601011FI193Keski-Suomi                   Mellersta Finland             275Konnevesi           Konnevesi           1
PONOT2026022148930KOTKA                         KOTKA                                                 200605011FI1C4Kymenlaakso                   Kymmenedalen                  285Kotka               Kotka               1
PONOT2026022154530LUUMÄKI                       LUUMÄKI                                               198811011FI1C5Etelä-Karjala                 Södra Karelen                 441Luumäki             Luumäki             1
PONOT2026022168700TEERIJÄRVI                    TERJÄRV                                               199705161FI195Pohjanmaa                     Österbotten                   288Kruunupyy           Kronoby             2
PONOT2026022174940REMESKYLÄ                     REMESKYLÄ                                             199701011FI1D2Pohjois-Savo                  Norra Savolax                 263Kiuruvesi           Kiuruvesi           1
PONOT2026022181560VUONISJÄRVI                   VUONISJÄRVI                                           198601011FI1D3Pohjois-Karjala               Norra Karelen                 422Lieksa              Lieksa              1
PONOT2026022185320SIEVI                         SIEVI                                                 201612141FI1D9Pohjois-Pohjanmaa             Norra Österbotten             746Sievi               Sievi               1
PONOT2026022100701HELSINKI                      HELSINGFORS                                           198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022106200PORVOO                        BORGÅ                         PRV         BGÅ         199005011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            638Porvoo              Borgå               2
PONOT2026022115610LAHTI                         LAHTI                         LH                      198811011FI1C3Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2026022131500KOSKI TL                      KOSKI TL                                              199711101FI1C1Varsinais-Suomi               Egentliga Finland             284Koski Tl            Koski Tl            1
PONOT2026022134270VELAATTA                      VELAATTA                                              198601011FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022144730LÖYTÄNÄ                       LÖYTÄNÄ                                               199701011FI193Keski-Suomi                   Mellersta Finland             931Viitasaari          Viitasaari          1
PONOT2026022169170YLI-KANNUS                    YLI-KANNUS                                            199605011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         217Kannus              Kannus              1
PONOT2026022172930TOSSAVANLAHTI                 TOSSAVANLAHTI                 TOSSAVANLH              198705011FI1D2Pohjois-Savo                  Norra Savolax                 239Keitele             Keitele             1
PONOT2026022173470VÄSTINNIEMI                   VÄSTINNIEMI                                           198901011FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2026022192400RUUKKI                        RUUKKI                                                198811011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             748Siikajoki           Siikajoki           1
